ID,Description,Must flag
VFG033770gbWP000386952,(sepZ/espZ) Type III secretion system effector EspZ [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O111:H- str. 11128],FALSE
VFG033783gbWP000927513,"(espJ) Type III secretion system effector EspJ, adenosine diphosphate (ADP) ribosyltransferase [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. TW14359]",FALSE
VFG033803gbWP136719992,"(nleC) Type III secretion system effector NleC, zinc metalloprotease [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O26:H11 str. 11368]",FALSE
VFG033809gbWP001034126,(vat) Haemoglobin protease [Vacuolating autotransporter gene Vat (VF1112) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG000361gbWP000982866,(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136) - Nutritional/Metabolic factor (VFC0272)] [Yersinia pestis CO92],FALSE
VFG034177gbWP000784557,(fyuA) siderophore yersiniabactin receptor FyuA [Yersiniabactin siderophore (VF1115) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG034435gbWP000716383,(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404) - Adherence (VFC0001)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG034543gbWP000092594,(eaeH) intimin-like adhesin FdeC [EaeH (VF1119) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034588gbWP000914800,(agg3B) invasin protein [AAFs (VF0214) - Adherence (VFC0001)] [Escherichia coli O104:H4 str. 2009EL-2071],FALSE
VFG034591gbWP001390509,(agg3A) adhesin protein [AAFs (VF0214) - Adherence (VFC0001)] [Escherichia coli O104:H4 str. 2009EL-2050],TRUE
VFG034605gbWP000225866,"(cfaA) colonisation factor antigen a, chaperone [Adhesive fimbriae (VF0213) - Adherence (VFC0001)] [Escherichia coli O111:H- str. 11128]",FALSE
VFG034618gbWP000755095,(cfaB) colonization factor antigen 1 [Adhesive fimbriae (VF0213) - Adherence (VFC0001)] [Escherichia coli O26:H11 str. 11368],TRUE
VFG034628gbWP000358667,"(cfaC) colonisation factor antigen c, usher [Adhesive fimbriae (VF0213) - Adherence (VFC0001)] [Escherichia coli O103:H2 str. 12009]",FALSE
VFG034665gbWP000074256,(ibeB) Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC [Ibes (VF0237) - Invasion (VFC0083)] [Escherichia coli O26:H11 str. 11368],FALSE
VFG034745gbWP012817749,(tccP2) type III effector [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O26:H11 str. 11368],FALSE
VFG034777gbWP000632878,(espL4) Type III secretion system effector EspL4 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O111:H- str. 11128],FALSE
VFG034796gbNP309588,(espN) Type III secretion system effector EspN [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG034809gbBAI24826,(espO1-1) type III secreted effector [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O26:H11 str. 11368],FALSE
VFG034822gbWP000627131,(espR1) Type III secretion system effector espR1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG034840gbWP001301665,(espW) Type III secretion system effector EspW [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034849gbWP000129338,(espX1) Type III secretion system effector EspX1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034859gbWP010904544,(espX2) Type III secretion system effector EspX2 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034869gbWP000900549,(espX4) Type III secretion system effector EspX4 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. RM12579],FALSE
VFG034873gbWP001270084,(espX5) Type III secretion system effector EspX5 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034882gbWP000535079,(espX6) Type III secretion system effector EspX6 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615],FALSE
VFG034887gbWP010904627,"(espX7/nleL) Type III secretion system effector NleL, putative E3 ubiquitin ligase [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]",FALSE
VFG034895gbWP001304001,(espY1) Type III secretion system effector EspY1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034901gbWP000868321,(espY2) Type III secretion system effector EspY2 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034911gbWP000978355,(espY3) Type III secretion system effector EspY3 [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. RM12579],FALSE
VFG034925gbWP001449202,(lifA/efa1) cytotoxin [Efa-1/LifA (VF0204) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034926gbWP000593845,(lifA/efa1) cytotoxin [Efa-1/LifA (VF0204) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034932gbWP000953022,(nleB1) Type III secretion system effector nleB1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034954gbWP000609742,(nleE) Type III secretion system effector NleE [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG034973gbWP000938105,"(nleF) Type III secretion system effector NleF, caspase inhibitor [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009]",FALSE
VFG035000gbWP001131642,(nleG2-4) DUF1076 domain-containing protein [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615],FALSE
VFG035037gbWP000442132,(nleG6-3) DUF1076 domain-containing protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG035062gbWP000951026,(nleH1) Type III secretion system effector NleH1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG035107gbWP000930193,(tssC) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035141gbWP000712312,"(tssL) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009]",FALSE
VFG035157gbWP001246532,(ECO103_RS17715) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG035173gbWP000997067,(ECO103_RS17720) Hcp family type VI secretion system effector [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG035208gbWP000512749,(vgrG) type VI secretion system tip protein VgrG [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG035241gbWP001299110,(ECO103_RS17750) type VI secretion protein VasK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG035256gbWP001299981,(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG035272gbWP000342493,(tssF) type VI secretion system baseplate subunit TssF [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG035316gbWP000106970,(tssE) type VI secretion system baseplate subunit TssE [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG035330gbWP000897032,(O3M_RS04485) GIY-YIG nuclease family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035335gbWP001390303,(O3M_RS04490) NERD domain-containing protein/DEAD/DEAH box helicase [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035340gbWP001420595,(O3M_RS04495) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035344gbWP000157830,(ECO103_RS17790) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O103:H2 str. 12009],FALSE
VFG035364gbWP000233190,(aaiC/hcp) type VI secretion system protein AaiC/Hcp2 [AAI/SCI-II T6SS (VF1121) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035369gbWP000555547,(aaiD) hypothetical protein [AAI/SCI-II T6SS (VF1121) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035389gbWP000005080,(aaiH) hypothetical protein [AAI/SCI-II T6SS (VF1121) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035394gbWP001390299,(aaiI) PAAR domain-containing protein [AAI/SCI-II T6SS (VF1121) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035404gbWP000152746,(aaiK) type VI secretion lipoprotein TssJ [AAI/SCI-II T6SS (VF1121) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035419gbWP001028113,(aaiN) DotU family type IV/VI secretion system protein [AAI/SCI-II T6SS (VF1121) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035424gbWP000914956,(icmF/aaiO) type VI secretion protein [AAI/SCI-II T6SS (VF1121) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035439gbWP001284959,(aec32) Hcp family type VI secretion system effector [ACE T6SS (VF1122) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615],FALSE
VFG035622gbWP000246421,(aec25) type VI secretion system baseplate subunit TssK [ACE T6SS (VF1122) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035672gbWP001113729,(aec23) type VI secretion system-associated FHA domain protein TagH [ACE T6SS (VF1122) - Effector delivery system (VFC0086)] [Escherichia coli O111:H- str. 11128],FALSE
VFG035735gbWP000599596,(aec19) type VI secretion system baseplate subunit TssE [EHS (VF1176) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG035898gbWP000209219,(aatP) permease AatP [Dispersin (VF0215) - Others (VFC0346)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035905gbWP001216021,(aatA) outer membrane protein AatA [Dispersin (VF0215) - Others (VFC0346)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035912gbWP000810824,(aatB) AatB [Dispersin (VF0215) - Others (VFC0346)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035925gbWP000673201,(aatD) AatD [Dispersin (VF0215) - Others (VFC0346)] [Escherichia coli O104:H4 str. 2009EL-2050],FALSE
VFG035951gbWP001033229,"(upaG/ehaG) trimeric autotransporter adhesin EhaG [UpaG adhesin, trimeric AT (VF1125) - Adherence (VFC0001)] [Escherichia coli O111:H- str. 11128]",FALSE
VFG035981gbWP001443549,"(ehaA) autotransporter adhesin EhaA [EhaA, AIDA-I type (VF1127) - Adherence (VFC0001)] [Escherichia coli O103:H2 str. 12009]",FALSE
VFG035996gbWP000556528,"(ehaB) autotransporter outer membrane beta-barrel domain-containing protein [EhaB, AIDA-I type (VF1128) - Adherence (VFC0001)] [Escherichia coli O103:H2 str. 12009]",FALSE
VFG036017gbWP000820552,"(cah) Ag43/Cah family autotransporter adhesin [Cah, AIDA-I type (VF1129) - Biofilm (VFC0271)] [Escherichia coli O103:H2 str. 12009]",FALSE
VFG036044gbWP001304191,(hlyE/clyA) hemolysin HlyE [Hemolysin/cytolysin A (VF1134) - Exotoxin (VFC0235)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG040931gbWP001302175,(gspC) type II secretion system protein GspC [Etp (VF1178) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG040937gbWP000173396,(gspI) type II secretion system minor pseudopilin GspI [Etp (VF1178) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],TRUE
VFG040938gbWP000082782,(gspJ) type II secretion system minor pseudopilin GspJ [Etp (VF1178) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],TRUE
VFG040940gbWP071525076,(gspL) type II secretion system protein GspL [Etp (VF1178) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],TRUE
VFG040941gbWP001004187,(Z_RS28445) type II secretion system protein M [Etp (VF1178) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG040943gbWP000971918,(eptO) GspS family T2SS pilot lipoprotein variant EptO [Etp (VF1178) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG041049gbWP000123970,(Z_RS01215) hypothetical protein [EHS (VF1176) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG042074gbNP311762,(ECs_3735) hypothetical protein [ETT2 (VF1161) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG042079gbNP311755,(eivJ1) type III secretion system protein EivJ1 [ETT2 (VF1161) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG042080gbNP311756,(eivI) type III secretion apparatus protein EivI [ETT2 (VF1161) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG042082gbNP311754,(eivJ2) type III secretion protein [ETT2 (VF1161) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG042087gbNP311746,(ECs_3719) type III secretion protein EprH [ETT2 (VF1161) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG042089gbNP311744,(eprJ) type III secretion protein EprJ [ETT2 (VF1161) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG042093gbNP311740,(ygeM) hypothetical protein [ETT2 (VF1161) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG042210gbNP306456,(epaR1) type III secretion protein EpaR [ETT2 (VF1161) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai],FALSE
VFG042218gbAAN07916,"(cif) Type III secretion system effector Cif, cyclomodulin [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O26 str. C/15333]",FALSE
VFG042403gbWP000919494,(ycbV) type 1 fimbrial protein [E.coli laminin-binding fimbriae (ELF) (VF1140) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG042584gbWP000489762,(HKK20_RS00070) type 1 fimbrial protein [Sfp fimbriae (VF1149) - Adherence (VFC0001)] [Escherichia coli O157:H- str. 3072/96],FALSE
VFG042587gbWP000091805,(HKK20_RS00085) fimbrial protein [Sfp fimbriae (VF1149) - Adherence (VFC0001)] [Escherichia coli O157:H- str. 3072/96],FALSE
VFG042588gbWP001220140,(HKK20_RS00090) fimbrial protein [Sfp fimbriae (VF1149) - Adherence (VFC0001)] [Escherichia coli O157:H- str. 3072/96],FALSE
VFG042589gbWP000874080,(HKK20_RS00095) hypothetical protein [Sfp fimbriae (VF1149) - Adherence (VFC0001)] [Escherichia coli O157:H- str. 3072/96],FALSE
VFG042711gbAAB49640,(afr2G) AF/R2 fimbrial major subunit Afr2G [Adhesive factor/rabbit 2 (AF/R2) pili (VF1152) - Adherence (VFC0001)] [Escherichia coli O103:K-:H2 str. B10],FALSE
VFG042712gbAAB49641,(afr2H) AF/R2 fimbrial minor subunit Afr2H [Adhesive factor/rabbit 2 (AF/R2) pili (VF1152) - Adherence (VFC0001)] [Escherichia coli O103:K-:H2 str. B10],FALSE
VFG042725gbWP001189321,(csgG) curli production assembly/transport protein CsgG [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG042799gbWP001025202,(hcpB) type II secretion system protein GspE [Hemorrhagic E.coli pilus (HCP) (VF1141) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933],TRUE
VFG043072gbWP000197360,(flgN) flagella biosynthesis chaperone FlgN [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933],FALSE
VFG043073gbWP000879706,(flgA) flagellar basal body P-ring formation protein FlgA [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933],FALSE
